0,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
110,120,130,,,,,,,,,,,140,120,130
150,190,,,,,,,,,,,,,170,150
150,,,,,,,,,,,,,,,150
150,,,,,,,,,,,,,,,150
150,,,,1500,,,100,100,,,1500,,,,150
150,,,,,,,,,,,,,,,140
160,,,,,,,,,,,,,,,150
150,,,,,,,,,,,,,,,150
150,,,,,,,,,,,,201,,,160
150,,,,,,,,,,,,,,,150
160,,,,201,,,,,,,,,,,150
150,,,,,,,,,110,130,,,,,150
150,,,,,,170,150,150,180,150,190,,,,150
150,,,,,,,,,,,,,,,160
180,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,150
,,,,,,1500,,,,1500,,,,,150
,,,,,,,,,,,,,,,140
,,,,,,,,,,,,,,,150
,,,,,,,,,,,,535,,,150
,,,1500,,,,,,,,,,,,160
,,,,,,,,,,,,,,,150
,,,,,140,150,150,150,150,150,150,150,150,120,150
,,,,,,180,,,,,,,,,140
,,,,,,,,,,,,,,,170
,,,,,,,,1500,,,,,,,
,,,,,,,,,,,,,,,
,,307,,,,,,,,,,,,,
,,,602,,,,,,,,,,,,
,,,,,,,,,,,,,1500,,
,,,,,,,,,,,,,,,
,,,1500,,,,,,,,,,,,
,,,,,,,,,,,130,,,,
,,,,,,,110,120,,,150,,,,
110,120,130,150,150,150,150,150,150,120,130,160,,,,
140,150,150,150,150,150,150,150,150,150,150,160,,,,
150,150,150,150,150,150,150,150,150,150,150,160,,,,
150,150,150,150,150,150,150,150,150,150,150,160,,,,
170,180,180,180,180,180,180,150,150,150,180,190,,,,
,,,,,,,140,160,,,,,,,
,,,,,,,170,190,,,,,1500,,
,,1701,,,,,,,,,,,,,
,,,,,,,1500,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
130,,,,1500,,,,,,,1500,,,,110
150,130,,,,,,,,,,,,,110,150
140,150,130,,,,,,,,,,,110,150,150
150,150,150,130,,,,,,,407,,110,150,150,150
150,150,150,160,,,,,,,,,150,150,150,150
140,150,150,150,,,,,,,,,150,150,150,150
150,150,150,190,,,,,,,,,150,150,150,150
150,150,150,150,,,,1700,,,,,150,150,150,150
150,150,150,150,,,,,,,,,150,150,150,150
140,150,150,190,,,,,,,,,150,150,150,150
150,150,150,150,,,,,,,,,150,150,150,150
150,150,150,150,,,,1500,,,,,150,150,150,150
150,150,150,160,,,,,,,,,150,150,150,150
170,180,150,190,307,,,,,,,,150,150,150,150
,,,,,,,,,,,,150,150,150,150
,,,,,,,,,,,,150,150,150,150
,,,,,,,,,,,,150,150,150,150
,,1500,,,,,,,,,110,150,150,150,150
,,,,,,,,,,110,150,150,150,150,150
,,,,140,150,110,120,150,130,150,150,150,150,150,150
,,,,,,,,,,150,150,150,150,150,150
,,,,,407,,,,,140,150,150,150,150,150
,,,,,,,,,,150,150,150,150,150,150
120,,,,,,,,,,170,150,180,150,150,190
150,120,,,,,,,,,,,,,,
140,150,120,,,,,,,,,,,,,1702
150,150,150,120,,,,,,,,,140,150,150,130
150,150,190,,,,,,,,,,,170,150,160
150,190,,,,,,,,,,,,,170,150
190,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,
,,,700,,,,,,,,,702,,,
,,,,,,,,,,,,,,,
,,,,,,,,,1500,,,,,,
,,,,,,,,,,,,,,,
,,,,702,,,,,,,700,,,,
,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,110
150,120,,,,,,,,,,,,,110,150
140,150,120,,,,,,,,,,,110,150,150
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0
