0,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,110
150,130,,,,,,,,,,,,,110,150
150,150,130,,,,,,,,,,,110,150,150
170,150,150,130,,,,,,,,,110,150,180,190
,,,,,,,110,130,,,,,,,
,,1500,,,,,150,150,,,,,,,
,,,,,,,150,150,,,,,,,
,,,,,,,1418,1438,,,,,,,
,,,417,,,,1408,1408,,1500,,,,,
,,,,,,,1408,1408,,,,,,,
,,,,,,,1478,1498,,,,,1500,,
,,,,,,,150,150,,,,,,,
,,,,,140,150,150,150,,,,,,,
,,,,,,170,150,150,,,,,,,
,1500,,,,,,170,150,,,,,,,
,,,,,,,,190,,,,,,,130
,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,150
,,,,,,,,,,,1500,,,,150
,,,,,,,,,,,,,,110,150
,,,,,,,,,,,,,110,150,150
,,,,,,,,,,,,110,150,150,150
,,,,,1500,,140,150,150,150,150,150,180,150,190
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
1408,1408,1408,1408,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,1500,,,,,1418,1408,1408,1408,1438,,,,
,,,,,,,1408,,,,1408,,,,
,,,,,,,1448,,1500,,1408,,,,
,,,,,,,1408,,,,1468,,,,
,,,,,,,1478,1408,1408,1408,1498,,,,
,,,,,,,,,1701,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,110,130
,,,,,,,,,,,,,110,150,150
,,,,201,,,,,,,,110,150,150,150
,,,,,,,,,,,110,150,150,150,190
120,,,,,,,,,,,,,,,
150,120,,,,,,,,,,,,,,
150,150,120,,,,,,,201,,,,1500,,
150,150,150,120,,,,,,,,,,,,
150,150,150,150,120,,,,,,,,,,,
150,150,150,150,150,120,,,,1700,,,,,,
150,150,150,150,150,150,120,,,,,130,,,,
170,150,180,150,150,150,150,150,150,150,150,150,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,1418,1408,1408,1408,1408,1438,,,,,,,,
,,1408,,,,,,1438,,,,,,,
,,1408,,1500,,,,,1438,,,,201,,
,,1408,,,,,,,,1438,,,,,
,,1478,1408,1408,1408,,,1500,,1408,,,,,
,,,,,,1478,,,,1408,,,,,
,,,,,,,1478,1408,1408,1498,,,,,130
,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,110,150
,,,,,,,,,,,,,110,150,160
,,,,,,,,,,,,110,160,150,160
,,,,,,,,,,,110,150,150,150,160
,,,,,110,130,,,,110,150,150,150,150,160
,,,,,170,150,150,150,150,150,150,150,150,150,160
,,,,,,,150,,,,170,150,150,150,160
,,,,,,,150,,,,,170,150,150,160
,,,,,,,150,,,,,,170,150,160
,1500,,,,,,180,,,,,,,170,160
,,,,,,,,,,1500,,,,,180
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,630,,,,,,,,,,
120,,,,,,,,,,,,,,,
150,120,,,,,,,,,,,,,,
150,150,120,,,,,,,,,,,,,
170,150,150,150,150,120,150,150,150,130,,,,,,
,,,,1408,,,170,150,150,150,160,,,,
,1702,,,1448,,,,,,1408,,,,,
,,,,1408,,1500,,1500,,1468,,,,,
,,,,1408,,,,,,1408,,,,,
,,,,1478,1408,1408,1408,1408,1408,1498,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,110
150,120,,,,,,,,,,,,,110,150
150,150,120,,,,1500,,,1500,,,,110,150,150
170,150,150,120,,,,,,,,,110,150,150,150
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0
