0,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,130,130,190,100,100,120,130,100,120
,,,,,,,100,100,100,100,100,100,100,100,100
,,,,,,,170,100,190,170,180,100,180,100,190
,,,,,,,400,,400,,400,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,300,,300,,300,,,
140,100,100,120,130,100,110,100,100,120,130,100,130,,,
170,100,180,100,190,170,100,100,190,170,180,100,160,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,623,,,,,,,,,,,,,523,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
110,120,100,150,,,,,,,,,160,140,150,130
170,180,,,,,,,,,,,,,190,170
,,,,603,,,,,,,,,,,
,1701,,,,603,,,,,,,,,,
150,150,140,,,,603,,,,,,,,,
,,,,,,,603,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
130,110,100,190,140,180,,,,,,,,515,130,100
100,100,100,100,110,615,,,,,,,,110,100,100
100,100,100,190,,,,,,,,515,190,100,100,100
100,100,130,615,,,,,,,,120,130,100,100,100
100,160,,,,,,,,515,110,180,190,170,100,190
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1700,,
,,,,,,,,,,,,,,,
,,,,,,170,160,140,190,,,,,,
,,,,,,,,,,,,,,,
,,,200,,,200,,,200,,,200,,,
,,,,,,,,,,,,,,,
,170,150,160,,,,,,,,,130,180,190,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,120,130,100,120,130,100,120,110,100,110,,,
,,,170,100,100,100,100,100,100,100,100,190,,,
,,,,,100,100,100,100,100,100,,,,,
,,,,,170,100,100,100,100,190,,,,,
,,,,,,,100,100,,,,,,,
,,,,,,,170,190,,,,,,,
,,,,,,,,,,,,,,,
,,,,202,,,1702,,,,202,,,,
,,,,,,,,,,,,,,,
,,,140,160,110,100,100,120,130,100,100,170,,,
,,,180,100,100,100,100,100,100,100,100,130,,,
,,,,,,,100,100,,,,,,,
,,,,,,,140,180,,,,,,,
,,,,,,,,,,,,,,,
,,200,,,200,,,,,200,,,200,,
,,,,,,,,,,,,,,,
120,190,100,120,,,,,,,,,,,170,100
100,100,100,100,,,,,,,,,,,100,140
100,100,100,100,,,,,,,,,,,100,100
100,100,100,190,,,,,,,,,170,180,100,190
100,100,100,100,,,,,,,,,100,100,100,100
100,100,100,180,,,,,,,,,180,100,100,100
100,100,100,140,,,,,,,,,140,170,100,120
100,100,100,120,,,,,,,,,,,,
100,100,100,100,,,,200,,,200,,,200,,
100,100,100,100,,,,,,,,,,,,
100,100,100,100,120,130,100,170,190,100,,,,,,
100,100,100,100,100,100,140,100,100,,,,,,,
100,100,100,100,170,190,,,,,,200,,,,
100,100,100,100,190,,,,,,200,,,,,100
100,100,100,190,,,,,,200,,,,,190,190
100,190,100,,,,,,,,,,,100,100,180
170,100,100,,,,,,,,,,170,100,100,100
120,100,100,120,,,,,,,,,,100,100,100
100,100,100,100,120,,,,,,200,,,,100,180
100,100,100,100,100,120,,,,,,200,,,,190
100,100,100,100,100,100,190,100,120,,,,200,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0
