0,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
110,150,120,150,190,,,,,,,170,120,110,120,130
150,150,150,190,,,,,,,,,170,100,160,150
120,130,150,,,,,,,,,,,150,150,160
180,150,190,,,,,,,,,,,170,180,150
170,160,,,,,,,,,,,,,120,160
150,190,,,,,,,,,,,,,170,150
190,,,,,,,,,,,,,,,180
180,,,,,,,,,,,,,,,140
120,,,,,,,,,,,,,,,150
150,,,,,,,110,130,,,,,,,170
180,,,,,,,150,150,,,,,,,150
160,,,,,,110,190,150,130,,,,,,180
120,,,,,,140,150,110,150,,,,,,130
150,130,,,,110,180,150,150,190,130,,,,110,150
170,150,,,,150,150,160,140,150,120,,,,150,160
110,150,130,,,110,150,150,150,160,150,,,110,150,140
140,110,150,,,170,180,150,180,150,190,,,160,150,150
150,140,190,,,,,,,,,,,110,140,120
110,150,150,,,,,,,,,,,140,150,150
150,120,160,,,,,,,,,,,160,120,150
140,110,150,,,,,,,,,,,150,150,140
150,150,190,,,,,,,,,,,110,150,120
150,110,140,,,,,,,,,,,150,140,160
140,150,110,130,,,,200,200,,,,110,160,150,120
120,140,110,140,130,,,200,200,,,110,140,150,150,160
110,140,150,110,120,110,,200,200,,150,120,190,150,160,120
140,150,120,150,190,,,,,,,170,150,120,150,150
150,110,150,190,,,,,,,,,170,120,190,140
150,140,190,,,,,,,,,,,170,150,150
150,120,,,,,,,,,,,,,140,120
110,190,,,,,,110,130,,,,,,140,190
150,150,,,,,110,150,150,130,,,,,110,150
150,160,,,110,150,150,150,150,150,150,130,,,120,150
150,110,,,170,150,180,150,170,150,150,190,,,150,140
120,190,,,,,,,,,,,,,140,150
110,160,,,,,,,,,,,,,150,190
150,150,130,,,,,,,,,,,110,120,140
120,150,110,130,,,,,,,,,110,190,150,120
110,120,150,140,120,130,,,,,110,140,190,120,150,190
150,150,190,180,150,110,130,,,110,150,150,150,190,180,150
150,150,180,140,180,190,180,,,170,180,180,190,150,150,150
140,190,150,140,150,140,150,,,,,,,,170,190
190,180,150,150,180,190,160,,,,,,,,,150
150,140,150,180,140,190,130,,,,,,,,,140
190,150,180,140,150,190,150,150,180,190,150,130,,,,180
150,,,,,,,,,,,,,,,160
140,,,,,,,,,,,,,,,150
150,130,,,110,120,120,110,150,120,160,150,120,130,120,160
150,160,,,190,120,190,160,150,190,120,150,190,160,120,180
150,190,,,140,150,130,180,150,130,110,130,110,130,150,150
150,150,,,150,160,110,150,170,160,150,170,180,190,150,160
150,160,,,110,170,150,170,180,150,150,130,150,130,170,150
150,160,,,150,180,130,160,150,170,150,130,170,160,150,180
150,150,,,110,150,190,110,150,150,180,180,150,180,130,150
150,190,,,170,130,150,180,130,160,110,130,170,150,150,180
190,,1700,,,170,170,160,150,170,130,150,150,150,160,170
,,,,,,170,160,170,150,150,110,180,190,110,150
,,,200,,,,170,130,180,180,160,150,170,130,170
,911,,,200,,,,170,190,150,170,160,150,160,150
,,,,,200,,,,170,160,150,180,190,150,180
,,,,,,,,,,170,170,190,150,180,150
,,,,,,,201,,,,170,150,160,170,130
,,,,,,,,,,,,170,150,150,150
1112,,,,,,,,,,,,,170,160,190
,,,,,,,,700,,,,,,170,110
,,,,,,,,,,,,,,,150
110,120,130,130,,,,,,,,,,,,140
180,110,150,150,130,,,,,,,,,,1316,150
140,150,180,140,190,,,,,,,,,,,150
110,150,110,150,110,1306,,,,,,,,,,110
140,150,150,150,160,,,,,,,,,,,150
150,180,190,140,190,,,,,,,,,,1316,150
110,190,,,,,,,,,,,,,,140
190,,,,,,,,,,,,,,,150
,,,,,,201,,,,,1701,,,,170
,,,,,,,,,,,,,,,150
,,,700,,,,110,150,120,150,120,130,120,150,150
,,,,,,,170,150,180,190,180,150,150,130,180
,,,,,,,,1222,,,,170,150,190,150
,,702,,,,,,,,,,,170,180,130
,,,,,,,,,,,,,,170,190
,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,510,,
110,120,120,120,150,120,130,130,,,,,,,,
150,180,160,150,130,170,180,160,,,,,,,,1334
150,130,150,160,180,120,150,190,,,,,,,,
120,180,150,170,150,170,190,,,,,,401,401,,
170,120,150,130,130,190,,,,,,,,,,
