0,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,130,,
,,,,,,,,,,,,,150,,
,,,,,,,,,,,,110,150,150,
,,,,,,,,,,,,150,150,160,
,,,,,,,,,,,110,150,110,150,150
,200,200,200,,,,,,,,170,150,150,150,190
,,,,,,,,,,,,150,170,150,
,,,,,,,,,,,,170,150,190,
,,,200,200,200,,,,,,,,150,,
,,,,,,,,,,,,,170,,
,,,,,,,,,,,,110,150,100,
,,,,,,,,,,,,150,150,150,
150,150,130,150,120,160,,,,,140,150,120,150,150,120
,110,150,170,160,,,,1700,,,110,150,160,150,160
140,120,150,150,150,,,,,,,140,150,150,170,150
170,150,170,120,190,,,,,,,170,190,150,150,190
,150,150,160,,,,,,,,,150,150,150,
,170,150,190,,,,,,,,,170,150,190,
,,150,,,,,200,200,,,,,150,,
,,170,,,,,,,,,,,170,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,200,,,200,,,,,,
,,,,,,200,,,200,,,,,,
,,,,,,,,150,,,,,,,
,,,,,,,130,160,,,,,,,
,,,,,,,150,190,,,,,,,
,,,,,,,140,120,,,,,,,
,,,,,,110,150,150,160,,,,,,
,,,,,,140,130,150,150,,,,,,
,,,,,170,150,150,170,150,180,,,,,
,,,,,,,,,,,,,,,
,1138,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,110,120,,,1701,,110,120,,,,
,,,,170,190,,,,,170,190,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
130,,,,,202,,,,,202,,,,,
150,,,,,,,,,,,,,,,
170,,,,,,,,,,,,,,,130
150,120,,,,,,,,,,,,,,150
150,150,130,160,,,,,,,,,130,150,120,150
150,170,150,150,,,,,,,,,150,150,150,150
170,150,150,150,150,,,,,,,110,150,150,110,150
150,150,170,150,150,190,,,,,150,150,180,150,170,150
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,200,,200,200,,200,,,,,
,,,,,,,,,,,,,,,
,,110,150,150,150,120,150,130,150,120,150,120,160,,
,,140,150,150,170,150,150,180,150,170,150,150,150,,
,,,,,,,,,,,,,,,
,,,,,200,,200,,,200,,,,,
,,,,,,,,,,,,,,,
,,,,110,150,150,120,150,130,150,150,,,,
,,,,,170,190,110,150,150,170,,,,,
,,,,,,150,150,150,190,,,,,,
,,,,,,,150,160,,,,,,,
,,,,,,,110,150,,,,,,,
,,,,,,,170,190,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,200,200,,,,,,,
,,,,,,,200,200,,,,,,,
,1138,,,,,,,1702,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,150,130,,,,,,,
,,,,,,110,150,150,120,,,,,,
,,,,110,150,150,170,150,170,150,160,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,
