0,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
150,150,150,150,150,150,150,150,150,150,150,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,1602,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,110
,,,,,,,,,,1500,,,,,150
,,,,1500,,,,,,,,,,110,150
,,,,,,,,,,,,,110,150,150
,,,,,,,,,,,,110,150,150,150
,,,,110,130,,,,,,,150,150,150,150
,201,,,150,150,130,,,,,,170,150,150,190
,,,,150,150,150,,,,,,,,,
,,,,170,150,190,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,1600,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,1500,,
,,,,,,,,,,,,,,,
,,,1600,,,,,,,,,,,110,130
,,,,,,,,,,,,110,100,150,150
,,,,,,,,,,110,150,150,150,150,150
,,,,140,150,150,150,150,150,150,150,150,150,150,150
,,,,,,,,,,,,,,,150
,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
110,130,,,,,,,,,,,,,,
170,190,,,636,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,1501,,,,,,,,1600,,,,,
,,,,,,,,,,,,,,,
,,,,,,,150,,,,,,,,
110,150,150,150,150,150,150,150,,,,,,,,
150,150,150,,,,,,,,,,,,,
150,150,150,,1600,,,,,,,,1500,,,
150,150,150,,,,,,,,,,,,,
150,150,150,,,,,,,,,,,,,
150,150,150,,,,,,,,,,,,110,130
150,150,150,,,,,,1418,1408,1408,1408,1438,,150,150
150,150,150,,,,,,1408,,,,1408,,150,150
150,150,150,,,1500,,,1448,,1701,,1468,,150,150
150,150,150,,,,,,1408,,,,1408,,150,150
150,150,150,,,,,,1478,1408,1408,1408,1498,,150,150
150,150,150,,,,,,,,,,,,150,150
150,150,150,,,,,,,,,,,,150,150
150,150,150,,,,,,,,,,,,150,150
150,150,150,150,150,150,190,,,,1600,,,,150,150
150,150,150,150,150,190,,,,,,,,,150,150
170,150,190,,,,,,,,,,,,150,150
,,,,,,,,,,,,,,150,150
,,1501,,,,,,,,,,1501,,150,150
,,,,,,,,,,,,,,150,150
,,,,,,1418,1408,1408,1428,1438,110,150,150,150,150
,,,,,,1478,1408,1488,1408,1498,170,150,150,150,190
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,1500,,415,,,,,,,,,1500,,1700
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,1600,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,1500,,,,315,,,,
,,,,,,,,,,,,,,,
110,150,150,150,150,150,150,150,150,150,150,130,,,,
170,150,150,150,150,150,150,150,150,150,150,190,,,,
,,,,,,,,,,,,,,,
,1702,,,,,,,1500,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,100,100,,,,,,,
,,,,,,,,,,,,,,,
,,,,1501,,,,,,,1501,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,110
150,,,,,,,,,,,,,,,150
150,,,,,,,,,,,,,,,150
150,130,,,,,1601,,,1600,,,,,110,150
150,150,130,,,,,,,,,,,110,150,150
150,150,150,150,130,,,,,,,110,150,150,150,150
170,150,150,150,190,,,,,,,170,150,150,150,190
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,0
