0,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
110,120,,,,,,,,,,,,,130,160
100,160,,,,,,,,,,,,,140,100
140,100,,,,,,,,,,,,,100,150
100,100,,,,,,200,,,,,,,100,100
170,190,,,,,,,,,,,,,170,190
,,,,200,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,200,,110,120,,,,,,,,,,
,,,,100,100,,,,,,,,1701,,
,,,,140,190,,,,,,,,,,
,,,,100,100,100,150,100,120,130,100,130,100,140,120
,,,,170,100,100,180,100,100,180,100,100,100,100,190
,,,,,,,,,,,,,,,
,,,200,,,200,,,200,,,200,,,
,,,,,,,,,,,,,,,
130,100,120,120,100,160,,,,,140,100,130,130,100,120
180,100,190,,,,,,,,,,,170,180,100
1418,1408,1408,1428,,,,,1418,1408,1408,1428,,,,
1448,1408,1408,1408,,,,,1418,1418,1408,1468,,,,
1408,1408,1408,1468,,,,,1448,1478,1408,1498,,201,,
1478,1408,1488,1408,,,,,1448,1418,1488,1408,,,,
,,,,1408,1408,1438,1408,,,,,1408,1428,1438,1428
,,,,1448,1408,1408,1408,,,,,1448,1408,1408,1408
,,,,1478,1408,1408,1498,,,,,1408,1408,1408,1468
,,,,1408,1408,1488,1408,,,,,1408,1488,1408,1498
1418,1408,1408,1428,,,,,1408,1408,1438,1408,,,,
1448,1408,1408,1408,,,,,1448,1408,1408,1408,,,,
1408,1408,1408,1468,,201,,,1478,1408,1408,1498,,,,
1478,1408,1488,1408,,,,,1408,1408,1488,1408,,,,
,,,,1408,1408,1438,1408,,,,,1418,1408,1408,1428
,,,,1448,1408,1408,1408,,,,,1448,1408,1408,1408
,,,,1478,1408,1408,1498,,,,,1408,1408,1408,1468
,,,,1408,1408,1488,1408,,,,,1478,1408,1488,1408
1418,1408,1408,1428,,,,,1408,1428,1438,1428,,,,
1448,1408,1408,1408,,,,,1448,1408,1408,1408,,,,
1408,1408,1408,1468,,,,,1408,1408,1408,1468,,201,,
1478,1408,1488,1408,,,,,1408,1488,1408,1498,,,,
,,,,1408,1408,1438,1408,,,,,1408,1408,1438,1408
,,,,1448,1408,1408,1408,,,,,1448,1408,1408,1408
,,,,1478,1408,1408,1498,,,,,1478,1408,1408,1498
,,,,1408,1408,1488,1408,,,,,1408,1408,1488,1408
110,130,,,,,,,,,,,,,110,120
100,100,,,,,,,,,,,,,170,100
100,160,,,,,,,,,,,,,110,100
140,100,,,,,201,,,201,,,,,100,160
100,100,120,,,,,,,,,,,130,100,100
160,140,100,,,,,,,,,,,100,150,100
100,180,100,190,,,,,,,,,110,100,100,100
100,100,100,100,,,,,,,,,100,150,160,140
160,100,180,170,,,,,,,,,170,100,100,190
140,100,100,,,,,,,,,,,100,100,140
100,140,160,,,,201,,,201,,,,150,150,100
160,180,,,,,,,,,,,,,100,160
100,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,
1418,1408,1428,1438,1408,1408,1428,1438,1408,1418,1408,1438,1408,1428,1438,1428
1478,1408,1478,1408,1488,1408,1478,1498,1478,1408,1408,1488,1408,1488,1408,1498
,,,,,110,120,100,120,100,120,,,,,
,,,,,100,160,100,150,180,100,,,,,
,,,,,170,100,180,100,160,100,,,,,
,,,,,110,120,100,100,100,190,,,,,
1418,1408,1428,1438,1408,1408,1428,1438,1408,1418,1408,1438,1408,1428,1438,1428
1478,1408,1478,1408,1488,1408,1478,1498,1478,1408,1408,1488,1408,1488,1408,1498
130,100,110,100,160,,,,,,,170,110,100,180,110
190,170,100,100,100,,,,1700,,,130,100,100,100,100
100,100,110,100,160,,,,,,,100,170,100,100,190
120,130,100,100,180,,,,,,,130,100,100,100,100
1418,1408,1428,1438,1408,1408,1428,1438,1408,1418,1408,1438,1408,1428,1438,1428
1478,1408,1478,1408,1488,1408,1478,1498,1478,1408,1408,1488,1408,1488,1408,1498
,,,,,160,140,150,100,110,130,,,,,
,,,,,100,100,100,100,180,100,,,,,
,,,,,100,180,100,180,100,160,,,,,
1418,1408,1428,1438,1408,1408,1428,1438,1408,1418,1408,1438,1408,1428,1438,1428
