0,,,,,,,,,,,,,,,0
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,200,,,,,,,,
120,,,,,,,,200,,,,,,,
170,120,,,,,,,,200,,,,,,
120,170,120,,,,,,,,,,,,,
140,160,170,130,,,,,,,,202,,,,
170,120,120,160,,,,,,,,,,,,
180,120,190,,,,,,,,,,,,,
120,190,,,,,,,,,,,,,,1017
180,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,200,,,
,,,130,130,,,,,,,200,,,,
,,,170,180,,,,,,200,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,202,,,,,,,130
,,,,,,,,,,,,,,,170
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,401,,,,401,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,301,,,,301,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,140,120,130,180,150,120,130,160,,,,
,,,,,,,,,,,,,,,
,,,,,,200,200,200,200,,,,,,
,,,,,,,,,,,,,,,
,,,,110,120,130,150,180,130,120,170,,,,
,,,,,,,,,,,,,,,
,,,,,,200,200,200,200,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,514,,
,,,,,,,,,,,,514,,,
,,,614,,,,,,,,,,,,
,,614,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,915,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,1104,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,1701,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,1014,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,815,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
120,,,,,,,,,,200,,,,,
170,120,,,,,,,,,,200,,,,
120,130,120,,,,,,,,,,200,,,
140,160,160,130,150,120,150,130,,,,,,,,
170,120,120,150,170,150,180,190,,,,,,,,
120,160,190,,,,,,,,,,,,,
140,180,,,,,,,,,,,,,,
180,,,,,,,200,200,200,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,1700,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,120,
,,,,,,,,,,,,,140,150,160
,,,,,,401,,,,,,,,180,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,612,,,,,,,,,,
,120,,,,,,,,,,,,,,
140,150,160,,,,,,,301,,,,,,
,180,,,,,,,,,,,,,,
,,,,,,,902,,,,,,,515,
,,,,,,,,,,,,,515,,
,,,,,,,,,,,,515,,,
,,,,,,,,,1002,,,,,,
,,,,,,,,,,,,,,,
,933,,,,,,,,,,,,,120,
,,,,,,,,,,,,,140,150,160
,,,,,,,,,,,,,,180,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,701,,,,,,,,
,,,,,,,202,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
130,,,,,,,,,,,,,,,130
150,160,,,,,,,,,,,,,140,150
180,,,,,,,,,,,,,,,170
,,,,,,513,,613,,,,,,,
,,,,,,,201,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,903
,,,,,,,,,,,,,,,
,,,,,,,1702,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,711,,,,,,,,
,,,,,,140,150,160,,,,,,,
803,,,,,,,180,,,,,,,,
,,,,,,,,,,,,,,,
120,,,,,,,,,,,,,,,120
150,,,,,,,,,,,,,,,150
160,,,,,,,,,,,700,,,,140
150,,,,,700,,,,,,,,,,150
190,,,,,,,,,,,,,,,170
120,,,,,,,,,,,,,,,110
160,,,,,,,,700,,,,,,,140
180,,,700,,,,,,,,,,,,180
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,0
